x,mean,ci_min,ci_max
103.2,0.9851930048882191,0.9569428285229656,0.9943329459257982
103.3,0.9852705345883882,0.9571866630796243,0.9943329459257982
103.4,0.9853476139377186,0.9574296953798209,0.9943329459257982
103.5,0.9854242446921715,0.9576719265233775,0.9943329459257982
103.6,0.9855004286060707,0.9579133576108687,0.9943329459257982
103.7,0.9855761674320832,0.9581539897436018,0.9943329459257982
103.8,0.9856514629211982,0.9583938240235953,0.9943329459257982
103.9,0.9857263168227074,0.9586328615535602,0.9943329459257982
104.0,0.9858007308841843,0.9588711034368778,0.9943329459257982
104.1,0.9858747068514644,0.9591085507775805,0.9943329459257982
104.2,0.9859482464686248,0.9593452046803312,0.9943329459257982
104.3,0.9860213514779637,0.9595810662504022,0.9943329459257982
104.4,0.9860940236199807,0.9598161365936558,0.9943329459257982
104.5,0.986166264633356,0.960050416816523,0.9943329459257982
104.6,0.9862380762549308,0.9602839080259838,0.9943329459257982
104.7,0.9863094602196864,0.9605166113295465,0.9943329459257982
104.8,0.9863804182607242,0.9607485278352269,0.9943329459257982
104.9,0.9864509521092458,0.9609796586515288,0.9943329459257982
105.0,0.9865210634945325,0.9612100048874226,0.9943329459257982
105.1,0.9865907541439248,0.9614395676523259,0.9943329459257982
105.2,0.9866600257828027,0.961668348056082,0.9943329459257982
105.3,0.9867288801345648,0.9618963472089406,0.9943329459257982
105.4,0.986797318920609,0.9621235662215363,0.9943329459257982
105.5,0.9868653438603114,0.9623500062048693,0.9943329459257982
105.6,0.9869329566710063,0.9625756682702842,0.9943329459257982
105.7,0.9870001590679665,0.9628005535294496,0.9943329459257982
105.8,0.987066952764382,0.9630246630943384,0.9943329459257982
105.9,0.987133339471341,0.9632479980772068,0.9943329459257982
106.0,0.9871993208978084,0.9634705595905738,0.9943329459257982
106.1,0.9872648987506069,0.9636923487472012,0.9943329459257982
106.2,0.9873300747343956,0.963913366660073,0.9943329459257982
106.3,0.9873948505516504,0.9641336144423751,0.9943329459257982
106.4,0.9874592279026437,0.9643530932074746,0.9943329459257982
106.5,0.987523208485424,0.9645718040689,0.9943329459257982
106.6,0.9875867939957956,0.9647897481403198,0.9943329459257982
106.7,0.9876499861272988,0.9650069265355232,0.9943329459257982
106.8,0.9877127865711891,0.965223340368399,0.9943329459257982
106.9,0.9877751970164174,0.9654389907529155,0.9943329459257982
107.0,0.9878372191496095,0.9656538788030997,0.9943329459257982
107.1,0.9878988546550461,0.9658680056330176,0.9943329459257982
107.2,0.9879601052146424,0.966081372356753,0.9943329459257982
107.3,0.9880209725079279,0.9662939800883876,0.9943329459257982
107.4,0.9880814582120259,0.9665058299419808,0.9943329459257982
107.5,0.9881415640016338,0.9667169230315481,0.9943329459257982
107.6,0.9882012915490028,0.9669272604710425,0.9943329459257982
107.7,0.988260642523917,0.9671368433743326,0.9943329459257982
107.8,0.9883196185936738,0.9673456728551828,0.9943329459257982
107.9,0.9883782214230636,0.9675537500272331,0.9943329459257982
108.0,0.9884364526743495,0.9677610760039781,0.9943329459257982
108.1,0.9884943140072467,0.9679676518987472,0.9943329459257982
108.2,0.988551807078903,0.9681734788246839,0.9943329459257982
108.3,0.9886089335438778,0.9683785578947249,0.9943329459257982
108.4,0.9886656950541223,0.9685828902215812,0.9943329459257982
108.5,0.9887220932589594,0.9687864769177158,0.9943329459257982
108.6,0.988778129805063,0.9689893190953246,0.9943329459257982
108.7,0.9888338063364381,0.9691914178663158,0.9943329459257982
108.8,0.9888891244944006,0.9693927743422888,0.9943329459257982
108.9,0.9889440859175566,0.9695933896345146,0.9943329459257982
109.0,0.9889986922417829,0.969793264853915,0.9943329459257982
109.1,0.9890529451002061,0.9699924011110425,0.9943329459257982
109.2,0.9891068461231829,0.9701907995160594,0.9943329459257982
109.3,0.9891603969382794,0.9703884611787176,0.9943329459257982
109.4,0.989213599170251,0.9705853872083386,0.9943329459257982
109.5,0.9892664544410225,0.9707815787137928,0.9943329459257982
109.6,0.9893189643696673,0.9709770368034784,0.9943329459257982
109.7,0.9893711305723878,0.9711717625853024,0.9943329459257982
109.8,0.9894229546624944,0.9713657571666591,0.9943329459257982
109.9,0.9894744382503863,0.9715590216544101,0.9943329459257982
